Customer_ID,Full_Name,Gender,Age,Email,Phone,City,State,Country,Zip_Code,Join_Date,Customer_Segment,Preferred_Channel,Payment_Preference,Churn_Risk_Score,ARPU
CUST000649,Hannah Clark,Female,18,vgutierrez@example.net,(698)394-1995x08607,Michaelborough,New Mexico,USA,09340,2020-10-19,Small Business,App,Card,70.9,61.4
CUST000650,Whitney Smith,Other,24,warrencory@example.org,303.451.5824,New Ronald,Utah,USA,31207,2021-01-31,Small Business,Retail,Card,15.1,32.67
CUST000651,Matthew Bradford,Other,56,hudsonsean@example.com,001-438-178-5678x098,Lake Elizabethland,New York,USA,59866,2020-05-02,Small Business,Web,Card,7.8,25.71
CUST000652,Ashley Lopez,Other,52,patelchristian@example.net,001-519-478-9203x796,North Matthewside,Connecticut,USA,54940,2022-11-28,Residential,Retail,Bank Transfer,34.3,67.12
CUST000653,Mitchell Harrison,Female,54,pricejason@example.com,001-761-071-4953x0191,West Katherineberg,Arizona,USA,11877,2023-05-13,Enterprise,Call Center,Card,31.0,58.12
CUST000654,Lawrence Thompson,Male,24,charles44@example.com,482-424-0202x196,New Cynthia,Florida,USA,91612,2022-03-23,Enterprise,Retail,Card,40.6,50.69
CUST000655,Amanda Moon,Female,55,kelly05@example.org,570.355.8498x8917,New Briannastad,Rhode Island,USA,35917,2022-10-23,Small Business,App,Card,17.6,17.72
CUST000656,Erin Roy,Male,24,beltransarah@example.com,459-915-6626x227,Davisberg,Connecticut,USA,15123,2024-08-18,Small Business,Web,ACH,51.2,13.56
CUST000657,Wanda Anderson,Female,42,amack@example.com,(048)393-1739,West Arianaside,New Jersey,USA,45260,2022-12-23,Residential,App,Bank Transfer,19.2,40.2
CUST000658,Danielle Wiley,Female,58,rodriguezchad@example.org,001-676-828-0684x2577,Johnview,Alaska,USA,39007,2025-01-11,Residential,Web,Bank Transfer,20.9,44.54
CUST000659,Omar Barron,Female,35,lyu@example.org,+1-924-412-3710x6863,Riosside,Indiana,USA,48431,2023-01-21,Small Business,App,Card,9.3,34.16
CUST000660,Roy Flynn,Other,26,ballardjennifer@example.net,001-078-983-2629x908,Roberthaven,Indiana,USA,13169,2025-07-23,Enterprise,App,Wallet,63.7,66.84
CUST000661,Justin Stephens,Male,65,laurarodriguez@example.org,(322)223-5154x232,Lake Kelsey,New York,USA,05147,2020-01-23,Small Business,Retail,Bank Transfer,9.4,51.8
CUST000662,Charles Shannon,Female,60,monicafields@example.net,650-175-2291x072,Woodwardfurt,South Carolina,USA,05052,2020-05-01,Enterprise,App,Card,42.6,33.76
CUST000663,Crystal Gordon,Female,35,juliemarquez@example.net,(874)783-6237x3648,South Jennifershire,Rhode Island,USA,19094,2021-04-20,Small Business,Web,Bank Transfer,26.2,7.8
CUST000664,Robert Nielsen,Female,45,barryfoster@example.org,+1-118-170-5209x78542,South Jenniferview,Louisiana,USA,67006,2020-09-28,Enterprise,Web,Bank Transfer,28.7,38.92
CUST000665,David Short,Female,23,kimrandy@example.net,723.687.9329x7332,Francismouth,Florida,USA,75938,2023-01-16,Residential,Call Center,Wallet,0.0,40.38
CUST000666,Elizabeth Shepherd,Other,58,katrina56@example.com,(771)919-7705x507,Andersonburgh,Arkansas,USA,21000,2024-05-02,Enterprise,Call Center,Bank Transfer,45.8,50.72
CUST000667,Amy Flores,Male,48,savannah59@example.net,623.713.0716x7849,Smithville,Wyoming,USA,20301,2021-05-17,Residential,Retail,ACH,55.2,41.5
CUST000668,Julie Nguyen,Male,28,amanda60@example.net,834-908-4567x846,Lake Dustinburgh,North Dakota,USA,87599,2025-01-21,Small Business,Call Center,Wallet,22.7,75.44
CUST000669,Jacqueline Welch,Other,52,xramirez@example.net,001-914-109-1140x510,New James,Oklahoma,USA,47520,2021-01-24,Enterprise,Web,Wallet,8.3,64.41
CUST000670,Richard Foley,Male,70,hughesvanessa@example.org,0959624250,Garzachester,Washington,USA,80532,2021-01-21,Small Business,Retail,Card,42.5,62.7
CUST000671,William Banks,Female,51,vperez@example.org,526-265-6976x2002,Alanberg,South Dakota,USA,34459,2022-04-09,Enterprise,App,ACH,38.0,20.66
CUST000672,Lindsay Reed,Female,41,lindarodriguez@example.org,(857)455-7405,Everettview,Texas,USA,85155,2020-05-29,Residential,App,Bank Transfer,67.0,36.13
CUST000673,Cindy Malone,Male,44,vhenderson@example.com,476-028-7586x4678,Garzamouth,Massachusetts,USA,38672,2023-06-04,Enterprise,App,Card,0.0,75.85
CUST000674,Candice Oconnor,Female,73,tinathompson@example.net,1334004664,Saraview,Wyoming,USA,39332,2023-07-09,Enterprise,Web,ACH,38.6,74.27
CUST000675,Alexandria Acevedo,Male,59,trobertson@example.org,(552)738-6339,West Daniel,Wyoming,USA,17726,2024-05-30,Enterprise,Retail,Wallet,7.7,5.0
CUST000676,Robert Knight,Male,18,thomasacosta@example.com,+1-168-403-5618x02307,Cookstad,Connecticut,USA,05733,2020-03-29,Residential,Retail,Bank Transfer,30.6,57.11
CUST000677,Jamie Price,Other,53,williamsonchristina@example.org,5148139287,West Mirandaberg,Nevada,USA,47428,2021-06-13,Small Business,App,Bank Transfer,41.1,49.83
CUST000678,Cheryl Martinez,Female,42,biancaweber@example.org,347.185.6489,South Joshua,Indiana,USA,53824,2025-05-04,Small Business,Call Center,Card,57.4,50.55
CUST000679,Rachel Mcmahon,Male,71,michaelharris@example.org,+1-605-915-9917,Timothyside,Illinois,USA,66565,2021-08-17,Residential,Web,Card,17.5,58.97
CUST000680,Michael Parks,Female,72,gravescarol@example.net,7900913381,Lake Nancychester,Missouri,USA,14071,2025-10-07,Enterprise,App,Wallet,45.6,25.76
CUST000681,Brian Nicholson,Other,79,chase18@example.org,001-206-723-2083,Cainstad,Tennessee,USA,89772,2024-08-04,Enterprise,Web,Bank Transfer,31.2,47.51
CUST000682,Keith Smith,Other,74,hahnmark@example.org,001-225-389-7761x655,New Jesus,Michigan,USA,37288,2023-05-14,Small Business,Call Center,ACH,60.4,74.05
CUST000683,Nicolas Bailey,Other,62,rachelburke@example.com,(338)970-1356x0747,Anthonyton,South Carolina,USA,16627,2020-01-25,Small Business,App,Bank Transfer,32.6,23.98
CUST000684,Laura Wright,Male,35,ryancarpenter@example.net,275.366.6710x219,Williamland,Iowa,USA,71945,2024-10-04,Small Business,Call Center,ACH,19.8,5.0
CUST000685,Nancy Jackson,Male,56,tross@example.org,8143837453,Smallborough,Texas,USA,88111,2021-01-12,Small Business,App,ACH,49.0,20.67
CUST000686,Jose Lee,Other,45,christopherford@example.org,6026924893,West Stephen,Delaware,USA,70570,2025-10-12,Residential,Retail,Bank Transfer,27.4,26.35
CUST000687,Sara Lynch,Other,24,sarah32@example.net,990-116-8415x14116,Christopherburgh,Texas,USA,44934,2025-01-30,Residential,Web,Bank Transfer,32.2,31.15
CUST000688,Theresa Khan,Male,49,brian88@example.net,199-549-8377x314,Thomasview,Washington,USA,55342,2021-12-31,Small Business,App,ACH,53.1,41.24
CUST000689,Billy Mcknight,Other,75,cmontes@example.net,354-870-3243,West Cody,Kentucky,USA,41740,2025-09-06,Small Business,Web,ACH,0.0,52.33
CUST000690,Julia Dixon,Male,70,melissa28@example.com,(749)257-7007,Port Sandra,Alabama,USA,06887,2021-03-24,Residential,Retail,ACH,28.0,39.67
CUST000691,Melissa Hernandez,Female,75,porterjordan@example.com,001-657-556-0924x2379,Smithfurt,Utah,USA,24872,2020-05-25,Enterprise,Web,Card,19.7,30.56
CUST000692,Jesse Martinez,Female,52,ruiztodd@example.net,(023)971-4006x60341,West Sandra,Nevada,USA,77407,2023-12-29,Enterprise,Retail,ACH,1.6,65.16
CUST000693,David Wright,Male,68,martinrichard@example.com,948-682-1787x886,Reidhaven,California,USA,50367,2021-09-10,Enterprise,App,Bank Transfer,37.6,60.96
CUST000694,Frank Norman,Female,65,maguilar@example.org,+1-229-963-7279x7383,Kimberlyfurt,Maryland,USA,83955,2024-06-09,Residential,App,ACH,70.4,44.54
CUST000695,Eric Charles,Female,42,diazmatthew@example.net,(304)162-0510x7773,Port Karichester,Ohio,USA,97552,2023-03-29,Enterprise,App,ACH,23.6,36.06
CUST000696,Lori Duncan,Other,47,kristifischer@example.com,461.588.1997x623,Hernandezmouth,Nebraska,USA,58011,2020-09-12,Small Business,App,Bank Transfer,24.9,51.06
CUST000697,Patrick Lopez,Female,55,wrightwendy@example.com,001-425-489-8972x1824,Grahamside,Illinois,USA,97491,2020-10-08,Small Business,Web,Wallet,10.4,76.19
CUST000698,Joyce Meyer,Male,60,april82@example.net,352.163.2283,Michaelview,Nevada,USA,71279,2024-05-28,Enterprise,Retail,Bank Transfer,31.8,36.86
CUST000699,Tiffany Pugh,Other,31,caseyhughes@example.org,(217)778-1277,Port Amberberg,New Mexico,USA,97975,2025-02-20,Small Business,App,Wallet,26.5,48.52
CUST000700,Lauren Alexander,Male,25,njordan@example.org,351.295.8434,Lake Jennifer,Vermont,USA,95974,2022-08-02,Small Business,Call Center,ACH,16.3,49.77
CUST000701,Luis Reynolds,Female,54,gbrown@example.net,(691)995-6884x531,Lake Jamesburgh,New Mexico,USA,21239,2025-06-29,Small Business,Web,Card,11.5,39.23
CUST000702,Anthony Petty,Male,26,fosterjohn@example.com,4421545846,West Ralphfurt,Massachusetts,USA,14740,2022-01-07,Residential,App,Wallet,61.4,43.01
CUST000703,Austin Kennedy,Other,36,amber14@example.com,196-795-9065,Woodsport,California,USA,02901,2023-12-26,Small Business,Retail,ACH,0.0,43.43
CUST000704,Logan Gross,Other,42,teresarobinson@example.com,208.602.2982x913,Jacksonview,Arkansas,USA,02913,2022-05-02,Small Business,Call Center,Card,40.4,35.83
CUST000705,Denise Bell,Female,27,garzadylan@example.org,(005)525-9906,North Jacqueline,Montana,USA,18439,2023-08-19,Small Business,App,ACH,35.7,35.03
CUST000706,Scott Hunt,Female,28,rogersanthony@example.org,(302)445-9719x154,East Adamshire,New Mexico,USA,83901,2025-05-15,Small Business,Call Center,Bank Transfer,52.1,62.78
CUST000707,Tamara Young,Male,29,mitchellnatalie@example.com,871-439-9793x82530,West Dylan,Utah,USA,47804,2025-02-09,Small Business,Retail,ACH,17.1,26.23
CUST000708,Mr. Christopher Morgan,Female,18,elizabethcowan@example.org,022.929.4289x7310,West Kaitlyn,South Dakota,USA,96466,2023-08-02,Enterprise,Web,Wallet,24.4,37.73
CUST000709,Nathan Mendoza,Other,51,hilltheresa@example.com,001-585-163-6011x766,New Gregg,Louisiana,USA,38377,2024-12-12,Enterprise,Web,Card,52.5,28.55
CUST000710,Sydney Hutchinson,Other,68,brichards@example.net,+1-003-113-9066x106,Freemanview,Maine,USA,59111,2023-05-07,Small Business,Call Center,ACH,19.0,41.94
CUST000711,Mary Ramos,Female,44,weaverandrew@example.net,425.521.8636,Richardsonfurt,New Hampshire,USA,59378,2023-10-20,Small Business,Retail,ACH,0.0,34.71
CUST000712,Kelsey Juarez,Male,22,estevens@example.org,748-313-2817x24118,East David,New York,USA,19272,2023-01-01,Residential,Web,Bank Transfer,39.3,17.92
CUST000713,Thomas Barrera,Male,64,johnsoncindy@example.com,(731)203-3396x488,New Kristen,Kansas,USA,52228,2021-04-16,Residential,Retail,Wallet,5.9,25.5
CUST000714,John Stokes,Male,26,marissa44@example.org,(664)889-2092,East Matthewchester,California,USA,18530,2023-12-05,Residential,Retail,Card,4.0,35.39
CUST000715,Amber Rodriguez,Other,27,richardsmith@example.net,684-776-2454,Montoyaburgh,Delaware,USA,51744,2020-01-23,Residential,Retail,Wallet,6.8,63.61
CUST000716,Joel Davis,Male,18,brett47@example.net,225.209.0058x41861,New Jennifer,North Dakota,USA,69872,2021-04-14,Residential,App,Bank Transfer,43.7,38.94
CUST000717,Raven Smith,Other,67,xreynolds@example.com,001-851-582-5915x403,South Jillstad,South Dakota,USA,94806,2021-09-04,Residential,Call Center,Wallet,19.1,39.01
CUST000718,Brian Novak,Female,34,nancy78@example.net,+1-519-439-8297x41786,Marshallville,Kansas,USA,74529,2024-06-17,Enterprise,Web,Bank Transfer,11.8,65.8
CUST000719,Andrew Humphrey,Other,24,vmoore@example.net,+1-471-066-1119x565,Yvonneville,Mississippi,USA,66914,2020-04-29,Enterprise,Web,ACH,59.4,39.28
CUST000720,Linda Mcintosh,Other,25,jonestaylor@example.net,682.800.9797x994,Heatherhaven,Delaware,USA,98019,2020-08-27,Small Business,Web,Bank Transfer,46.2,58.74
CUST000721,Christopher Hanson,Male,27,spittman@example.org,(287)109-4549x40303,West Katherineborough,Alabama,USA,04883,2023-11-30,Enterprise,Retail,ACH,34.6,40.62
CUST000722,Katherine Smith,Other,31,fostersara@example.net,+1-775-218-5861x31389,West Melissa,Massachusetts,USA,49847,2024-05-18,Enterprise,App,Card,37.1,51.2
CUST000723,Victoria Hansen,Female,40,xromero@example.com,+1-817-401-4936x052,Watsonfort,South Dakota,USA,98333,2025-09-10,Small Business,App,ACH,28.9,94.06
CUST000724,Michelle Martinez,Male,40,crystal08@example.net,185-333-5217,Thomasside,Arizona,USA,57772,2023-07-16,Enterprise,Retail,ACH,0.0,47.21
CUST000725,Juan Black,Female,50,angelaclements@example.org,8772646832,South Angelaview,Wisconsin,USA,50361,2024-03-03,Enterprise,App,Card,11.1,40.88
CUST000726,Matthew Marshall,Other,22,estradakimberly@example.net,200-667-6034x9944,Garyville,Montana,USA,79596,2025-01-10,Residential,Web,ACH,46.4,50.0
CUST000727,Amanda Lawrence,Female,19,patrickporter@example.org,474-607-7090,West Jonathanberg,Michigan,USA,10534,2021-07-23,Small Business,Web,Card,58.9,11.44
CUST000728,Julia Yang,Other,67,bporter@example.com,655.953.2459x8515,New Katrinaview,Florida,USA,68847,2025-09-12,Residential,Web,Card,0.0,54.23
CUST000729,Michael Rocha,Male,18,halvarado@example.com,+1-805-076-5933x2508,Mirandaberg,Nebraska,USA,44309,2020-04-05,Enterprise,Call Center,Wallet,29.1,22.34
CUST000730,Richard Rose,Other,34,samuel98@example.net,001-142-892-2386x34931,Ericfurt,Hawaii,USA,79815,2025-09-28,Enterprise,Web,Card,2.9,47.07
CUST000731,Theodore Martinez,Male,22,victoria69@example.net,001-435-513-2828,Port Amy,Utah,USA,58486,2022-12-26,Enterprise,Call Center,Wallet,40.3,31.89
CUST000732,Jacqueline Davies,Male,43,espinozaanthony@example.org,001-904-337-2214x7601,South Ashleymouth,Texas,USA,40364,2020-07-19,Residential,Call Center,Card,15.6,51.33
CUST000733,Jacqueline Garcia,Other,42,evanstaylor@example.com,725.510.2383,Lake Sarahfurt,Oklahoma,USA,13049,2021-07-01,Enterprise,Retail,Card,34.3,45.55
CUST000734,Hannah Molina,Female,18,usantiago@example.com,(002)688-1512,Powerschester,New Jersey,USA,42147,2020-03-08,Small Business,Web,Card,56.7,69.2
CUST000735,Patrick Henry,Male,47,uhall@example.org,001-071-134-0592,North Erinburgh,South Carolina,USA,49277,2023-02-21,Residential,Web,Wallet,44.0,42.91
CUST000736,James Combs,Other,63,cmiller@example.net,(366)463-0563,Rushburgh,Nevada,USA,38551,2025-08-07,Residential,Web,ACH,0.1,20.55
CUST000737,Richard Goodman,Female,77,etanner@example.org,(756)835-7639,Livingstonshire,Vermont,USA,96299,2022-04-18,Enterprise,Call Center,Wallet,17.0,55.44
CUST000738,Kevin Miller,Female,23,melissa87@example.net,+1-526-127-5621x17165,East Michelle,South Dakota,USA,84968,2024-08-11,Residential,Retail,Card,26.1,54.17
CUST000739,Timothy Garcia,Female,74,lopezpaula@example.com,(984)908-4026,North Christopherbury,Tennessee,USA,72199,2022-08-21,Enterprise,App,Card,19.7,35.83
CUST000740,Rachel Walsh,Male,23,griffinsarah@example.org,763-518-7140x8813,Monicaberg,New Jersey,USA,68239,2025-03-05,Residential,Web,ACH,5.6,68.93
CUST000741,Brent Lewis,Female,37,taylorlori@example.org,+1-706-466-3225x993,North Nathan,Idaho,USA,48120,2021-01-05,Residential,Retail,Bank Transfer,17.0,31.6
CUST000742,Paul Chambers,Male,64,anthony98@example.org,(978)400-7638x2163,Hernandezville,Texas,USA,53055,2020-01-04,Enterprise,Call Center,Bank Transfer,64.0,56.18
CUST000743,Jacob Calderon,Female,38,shafferian@example.org,(906)063-5550,Lake Rhonda,Louisiana,USA,94283,2025-09-13,Residential,Web,ACH,37.3,23.75
CUST000744,Michelle Anderson,Male,56,michelle56@example.com,4784981757,East Rhonda,Missouri,USA,28624,2021-12-29,Small Business,App,ACH,22.5,5.0
CUST000745,Matthew Alexander,Male,32,lewisamy@example.net,(959)724-5101x206,Port Timothymouth,Michigan,USA,27136,2022-03-01,Small Business,Retail,Card,80.6,45.23
CUST000746,Nathan Johnson,Other,25,andersonjoel@example.com,001-823-484-0483x94670,West Eileenstad,Utah,USA,03230,2022-09-25,Small Business,App,ACH,4.7,42.58
CUST000747,Debra Williams,Other,60,juarezseth@example.org,(449)358-8482,South Lisatown,Virginia,USA,28492,2020-06-25,Enterprise,App,Card,47.8,43.67
CUST000748,Heather Hoover,Female,52,marissa37@example.org,(691)992-6132x445,Terrychester,Michigan,USA,31891,2020-07-07,Small Business,Call Center,Card,16.0,50.52
CUST000749,William Patel,Female,45,xthomas@example.net,739.589.4258,Nicolehaven,Mississippi,USA,16063,2024-12-23,Small Business,Web,Card,0.7,61.72
CUST000750,Jamie Brown,Other,32,smithchris@example.com,5122004425,Lunaport,Idaho,USA,01517,2022-03-15,Enterprise,App,Card,42.7,55.79
CUST000751,Thomas Thomas,Female,75,upena@example.org,741.795.2010,South Kelly,Maine,USA,27225,2025-06-20,Small Business,Call Center,ACH,0.0,35.42
CUST000752,Timothy Schroeder,Other,31,susan15@example.net,001-111-085-4544x262,Johnsonland,Montana,USA,43489,2025-01-16,Small Business,Web,ACH,14.7,71.14
CUST000753,Megan Allen,Female,41,laurencalderon@example.org,452-800-5670x44401,Melissaton,New York,USA,06866,2021-03-14,Residential,App,Card,54.2,86.12
CUST000754,Thomas Cole,Female,31,jeremiah55@example.net,001-939-417-0342x94076,Elizabethmouth,Massachusetts,USA,11871,2022-12-30,Residential,Web,ACH,40.4,62.86
CUST000755,Timothy Perry,Male,74,john81@example.com,201-017-5354x3401,West Davidmouth,Kentucky,USA,37323,2022-10-17,Small Business,Call Center,Bank Transfer,1.1,19.7
CUST000756,Amber Snyder,Male,63,ihall@example.net,094.011.5037,Lake Jonathan,Oklahoma,USA,86181,2021-05-29,Small Business,App,Wallet,28.9,44.75
CUST000757,Devin Norris,Female,30,lbeck@example.org,001-049-803-2574x359,Josephmouth,South Carolina,USA,65658,2023-10-21,Residential,Web,Bank Transfer,47.3,56.93
CUST000758,Lori Leblanc,Female,71,inash@example.com,+1-795-591-2700x391,New Nathan,Iowa,USA,24889,2020-02-05,Small Business,Retail,Wallet,12.1,42.19
CUST000759,Walter Reese,Other,50,caseymorris@example.org,413.491.8445,Valerieview,Mississippi,USA,18355,2023-12-08,Small Business,App,Bank Transfer,7.3,33.45
CUST000760,Jamie Cooper,Male,55,alvarezerin@example.org,+1-397-304-5412,East Sarah,Florida,USA,52371,2023-10-28,Small Business,App,ACH,40.9,50.67
CUST000761,Renee Hensley,Other,19,mendozaaustin@example.com,919-667-8789x56367,East Brianstad,Arizona,USA,43618,2024-02-03,Residential,Web,Card,19.0,36.44
CUST000762,Kent Nguyen,Other,42,michael22@example.net,001-935-897-9763x40996,Ruizhaven,New Mexico,USA,21550,2020-06-28,Enterprise,Call Center,ACH,24.8,25.01
CUST000763,Ashley Fletcher,Other,18,vsmith@example.com,213-129-3938x44360,New Anthonyshire,Arizona,USA,64768,2024-12-01,Residential,Call Center,Bank Transfer,23.2,43.56
CUST000764,Daniel Hinton MD,Other,20,ubrown@example.net,221.381.2094x475,South Stephanieside,Indiana,USA,49870,2025-06-30,Small Business,Web,Card,54.0,28.85
CUST000765,Chad King,Male,27,gromero@example.com,001-203-603-1819x9296,South Jameshaven,Alaska,USA,63398,2020-12-15,Small Business,Retail,ACH,13.8,42.3
CUST000766,Robert Lopez,Other,20,xanderson@example.com,(091)144-7246x629,Gonzalesburgh,Georgia,USA,47259,2022-10-06,Small Business,App,Wallet,16.1,58.42
CUST000767,Matthew Mora,Other,23,lawrencewilson@example.net,(428)168-1958x22332,Port Kathleen,Tennessee,USA,19145,2024-12-17,Enterprise,Retail,Bank Transfer,39.0,55.19
CUST000768,Emily Simpson,Male,35,michael42@example.net,(136)534-4259x400,Powellburgh,Idaho,USA,14989,2025-01-05,Enterprise,App,Wallet,31.1,24.9
CUST000769,Lawrence Wise,Male,75,cgonzales@example.org,2682754251,East Todd,South Dakota,USA,59979,2023-03-22,Enterprise,Call Center,ACH,0.0,40.01
CUST000770,April Garcia,Female,26,dwilliams@example.com,257.904.9018x477,Angelafurt,New York,USA,31031,2024-10-30,Residential,Retail,Card,16.9,36.4
CUST000771,Laurie Adams,Male,29,shanebennett@example.com,170-592-1201x0073,Silvastad,Hawaii,USA,80001,2023-06-19,Small Business,Retail,Card,20.1,37.18
CUST000772,Anne Molina,Male,77,matthewguzman@example.com,(387)421-9724,Johnsonfort,California,USA,07403,2025-04-14,Enterprise,App,Bank Transfer,23.3,63.2
CUST000773,Deanna Moore,Female,59,howarddonald@example.net,926-689-2872x6969,Brianview,Illinois,USA,11465,2022-04-16,Enterprise,App,ACH,29.0,38.0
CUST000774,Julia Cook,Male,37,timothyhernandez@example.com,368.488.1838,Brownhaven,Arizona,USA,87485,2024-12-23,Enterprise,App,ACH,0.0,64.9
CUST000775,Stephen Wright,Male,59,martineztyler@example.org,(348)845-5026x469,Wuchester,Kansas,USA,09972,2025-04-02,Enterprise,Web,Bank Transfer,0.0,62.2
CUST000776,Robert Nguyen,Male,74,schroederallen@example.net,(893)628-7918,Maxwellport,Rhode Island,USA,13388,2020-08-09,Small Business,Call Center,ACH,42.7,10.15
CUST000777,Brian Watts,Male,27,qwarren@example.com,(321)565-6842x09766,Angelland,New York,USA,48004,2022-05-30,Residential,Call Center,Bank Transfer,0.4,60.78
CUST000778,Lynn Kramer,Other,54,steinbrandon@example.com,073-941-9127,Millertown,Pennsylvania,USA,70616,2021-05-02,Small Business,Web,ACH,42.1,31.89
CUST000779,David Jordan,Male,68,patrickmorris@example.org,(876)905-6506x5493,Lake Kathy,Pennsylvania,USA,64899,2025-09-04,Small Business,Web,ACH,49.4,53.77
CUST000780,Bradley Conrad,Other,61,areynolds@example.net,139.428.3535x1972,Darinshire,Mississippi,USA,46630,2021-07-30,Residential,Web,Card,8.0,42.38
CUST000781,Daniel Smith,Male,39,unicholson@example.net,469.026.1785,New Rachel,Texas,USA,24878,2020-03-31,Residential,Web,Card,10.6,29.54
CUST000782,Michele Mason,Female,41,nealsheila@example.com,576.678.1871x931,Brandybury,Vermont,USA,90181,2023-08-30,Small Business,App,ACH,17.4,20.65
CUST000783,Jeremiah Clark,Other,70,matthew13@example.com,001-561-115-6301x410,Martinside,New Jersey,USA,59846,2025-08-12,Small Business,Retail,ACH,43.1,31.24
CUST000784,Olivia Wheeler,Female,18,ebrown@example.com,001-882-264-8515x94359,Bergerbury,Alabama,USA,88746,2022-08-11,Small Business,Call Center,ACH,17.6,47.79
CUST000785,Michael Williams,Female,48,rmalone@example.net,013-048-6966x2909,Michaelstad,Maryland,USA,73381,2025-09-06,Small Business,Web,ACH,34.1,60.13
CUST000786,Elizabeth Castro,Female,41,woodamy@example.com,001-982-951-4699x9353,Cynthiabury,New Jersey,USA,01276,2023-04-07,Residential,App,ACH,44.1,46.26
CUST000787,Jeremy Jones,Male,59,scott34@example.com,1540112801,Christopherville,Wisconsin,USA,39296,2023-01-07,Small Business,App,ACH,39.0,84.13
CUST000788,Earl Jones,Male,69,angel45@example.org,555-573-8930,Rileymouth,Wyoming,USA,67785,2023-08-31,Residential,Web,ACH,21.6,48.07
CUST000789,Matthew Bell,Male,42,murphymark@example.com,461-523-2404,Port Robert,Michigan,USA,58670,2022-04-22,Residential,Call Center,Card,19.7,44.68
CUST000790,Jennifer Singh,Female,38,cindy91@example.net,(410)530-2713x470,Lake Mary,Rhode Island,USA,81307,2024-03-04,Enterprise,Call Center,Wallet,58.0,37.27
CUST000791,Robert Harris,Male,55,ovalencia@example.org,+1-245-649-8521,Onealstad,Maine,USA,96704,2024-08-24,Enterprise,Call Center,Bank Transfer,6.6,27.13
CUST000792,Kevin Wilkerson,Male,53,meghanwilliams@example.net,+1-952-976-3388x49337,Johnbury,Arkansas,USA,60185,2020-02-07,Small Business,App,ACH,18.2,86.15
CUST000793,Aaron Williams,Female,59,matthewsdavid@example.org,476-665-6670x0960,Ricardochester,West Virginia,USA,22808,2022-04-29,Residential,App,Wallet,28.3,17.76
CUST000794,Jennifer Palmer,Male,76,ynewton@example.net,001-718-655-0425,New Stephanie,Oregon,USA,59836,2024-05-07,Enterprise,Call Center,Wallet,46.3,58.34
CUST000795,Gregory Casey,Other,18,bakerjennifer@example.org,+1-125-544-8657x1876,Port Timothyside,Oklahoma,USA,60824,2021-07-12,Small Business,Web,Wallet,43.8,55.39
CUST000796,Marilyn Bowman,Female,23,melvin55@example.net,+1-962-585-3444x175,Montoyamouth,New Hampshire,USA,18620,2020-12-23,Residential,App,Bank Transfer,33.0,39.19
CUST000797,Whitney Nichols,Male,66,zforbes@example.org,368.701.2381x76054,Maureenburgh,Georgia,USA,53233,2023-10-27,Residential,Web,Bank Transfer,14.7,6.7
CUST000798,Tyrone Acevedo,Female,74,scottstewart@example.net,157-118-2164,Jonathanchester,Wyoming,USA,93367,2020-02-26,Enterprise,Web,Bank Transfer,43.1,55.18
CUST000799,Stephanie Schneider,Male,67,rocharaymond@example.net,001-609-469-2027x635,New Stephanie,Alaska,USA,86409,2023-11-10,Residential,Call Center,Bank Transfer,33.7,55.67
CUST000800,Dr. Rhonda Green DVM,Male,52,jeanetteward@example.net,(371)310-0209x52184,Briantown,Maine,USA,11163,2024-06-16,Residential,Call Center,Card,26.0,41.55
CUST000801,Aaron Brown,Female,46,anthony27@example.org,001-479-395-4749x96794,North Kenneth,Pennsylvania,USA,29084,2021-07-23,Small Business,Retail,Wallet,45.0,76.57
CUST000802,Sarah Smith,Other,70,edominguez@example.org,+1-671-214-1895,Lake Audreyburgh,Washington,USA,76545,2021-01-01,Enterprise,Retail,Wallet,11.9,45.4
CUST000803,Tina Fletcher,Male,25,teresasmith@example.net,(442)735-1371x4813,East Robert,North Carolina,USA,47586,2021-09-25,Residential,App,Card,69.6,28.0
CUST000804,Brett Peterson,Female,62,mosesvictoria@example.org,001-403-241-9306x20058,Mossfort,Arkansas,USA,08255,2024-12-28,Enterprise,Web,ACH,9.9,61.61
CUST000805,Jason Krause,Other,35,perezdawn@example.net,321.172.9223x0705,Carterhaven,Ohio,USA,98588,2025-02-16,Residential,Web,Card,43.9,38.13
CUST000806,Michael Deleon,Female,38,sarahbrown@example.org,392.511.5282x448,West Cory,Texas,USA,51876,2021-04-21,Residential,Call Center,ACH,21.5,90.93
CUST000807,Sierra Schmidt,Female,46,lisafoster@example.org,594-785-7390x4955,West James,Minnesota,USA,85510,2021-08-02,Small Business,App,Bank Transfer,6.1,46.49
CUST000808,Melissa Trevino MD,Other,69,michealanderson@example.org,(856)295-7256x782,New Richard,West Virginia,USA,51250,2021-10-29,Enterprise,Web,Card,32.9,38.96
CUST000809,Justin Johnson,Other,67,wilsonmichael@example.org,(778)653-1495x0665,Bryanshire,Texas,USA,17073,2022-11-30,Residential,Retail,ACH,0.0,54.69
CUST000810,Mr. James Lawson,Female,35,xroy@example.com,639.671.4471,North Juliaville,Maine,USA,56753,2022-08-31,Enterprise,App,ACH,16.9,55.12
CUST000811,Jennifer Murphy,Other,51,michael09@example.org,(286)887-8428x84366,South Allison,Maryland,USA,07809,2022-12-08,Small Business,Web,ACH,38.6,11.6
